"Invoice_Number","Sales_Order_Number","Customer_Number","invoice_date","Invoice_Amount","Payment_Status","payment_date","Payment_Amount","Created_By","created_on","Approved_By","approved_on"
"173640039038","000008178125","0253579",2014-07-21,20230.21,"Paid",2014-08-10,20230.21,"0000125640",2014-07-21,"0000125235",2014-07-23
"173640039039","000008178126","0254735",2014-07-15,9128.81,"Paid",2014-08-20,9128.81,"0000125493",2014-07-15,"0000125235",2014-07-16
"173640039040","000008178127","0252927",2014-07-16,2732.09,"Paid",2014-08-25,2732.09,"0000125913",2014-07-16,"0000125235",2014-07-22
"173640039041","000008178128","0248129",2014-07-22,24757.18,"Paid",2014-08-08,24757.18,"0000126677",2014-07-22,"0000125235",2014-07-30
"173640039042","000008178129","0256364",2014-07-21,26943.9,"Paid",2014-08-20,26943.9,"0000127561",2014-07-21,"0000124928",2014-07-22
"173640039043","000008178130","0261762",2014-07-21,22847.21,"Paid",2014-07-26,22847.21,"0000125435",2014-07-21,"0000125235",2014-07-29
"173640039044","000008178131","0250913",2014-07-15,19527.03,"Paid",2014-08-07,19527.03,"0000127205",2014-07-15,"0000125235",2014-07-22
"173640039045","000008178132","0247096",2014-07-20,18008.67,"Paid",2014-07-23,18008.67,"0000125548",2014-07-20,"0000125235",2014-07-23
"173640039046","000008178133","0261293",2014-07-19,20694.99,"Paid",2014-07-24,20694.99,"0000125913",2014-07-19,"0000124928",2014-07-23
"173640039047","000008178134","0254506",2014-07-15,18052.98,"Paid",2014-12-27,18052.98,"0000125493",2014-07-15,"0000124928",2014-07-20
"173640039048","000008178135","0263822",2014-07-15,15377.72,"Paid",2014-08-11,15377.72,"0000125548",2014-07-15,"0000124928",2014-07-23
"173640039049","000008178136","0235782",2014-07-29,8992.47,"Paid",2014-08-30,8992.47,"0000127561",2014-07-29,"0000124928",2014-08-03
"173640039050","000008178137","0245492",2014-07-23,11128.2,"Paid",2014-12-07,11128.2,"0000126692",2014-07-23,"0000124928",2014-07-27
"173640039051","000008178138","0237510",2014-07-30,13792.39,"Paid",2015-03-26,13792.39,"0000127561",2014-07-30,"0000125235",2014-08-05
"173640039052","000008178139","0238435",2014-07-19,10055.79,"Paid",2015-10-30,10055.79,"0000125493",2014-07-19,"0000124928",2014-07-23
"173640039053","000008178140","0238435",2014-07-21,14806.12,"Paid",2014-09-25,14806.12,"0000125640",2014-07-21,"0000125235",2014-07-23
"173640039054","000008178141","0244426",2014-07-19,18408.02,"Paid",2014-09-30,18408.02,"0000126692",2014-07-19,"0000124928",2014-07-20
"173640039055","000008178142","0261785",2014-07-16,11808.17,"Paid",2014-07-31,11808.17,"0000127199",2014-07-16,"0000125235",2014-07-21
"173640039056","000008178143","0261694",2014-07-21,11299.59,"Paid",2014-08-30,11299.59,"0000127561",2014-07-21,"0000124928",2014-07-22
"173640039057","000008178144","0236304",2014-07-16,5086.42,"Paid",2014-10-21,5086.42,"0000126692",2014-07-16,"0000124928",2014-07-19
"173640039058","000008178145","0241617",2014-07-19,6995.29,"Paid",2014-09-27,6995.29,"0000125640",2014-07-19,"0000124928",2014-07-22
"173640039059","000008178146","0253024",2014-07-19,5054.72,"Paid",2014-07-26,0,"0000125548",2014-07-19,"0000124928",2014-07-21
"173640039060","000008178147","0260897",2014-07-27,1799.66,"Paid",2014-07-25,1799.66,"0000125435",2014-07-27,"0000124928",2014-07-28
"173640039061","000008178148","0246874",2014-07-22,11643.7,"Paid",2014-07-26,11643.7,"0000125913",2014-07-22,"0000125235",2014-07-28
"173640039062","000008178149","0248327",2014-07-20,5526.86,"Paid",2014-10-24,5526.86,"0000125493",2014-07-20,"0000125235",2014-07-22
"173640039063","000008178150","0252487",2014-07-15,1695.17,"Paid",2014-07-23,1695.17,"0000127561",2014-07-15,"0000124928",2014-07-19
"173640039064","000008178151","0245093",2014-07-26,4058.8,"Paid",2014-08-11,4058.8,"0000125913",2014-07-26,"0000124928",2014-07-28
"173640039065","000008178152","0257988",2014-07-15,8755.55,"Paid",2014-08-17,8755.55,"0000127561",2014-07-15,"0000124928",2014-07-16
"173640039066","000008178153","0242504",2014-07-19,2397.72,"Paid",2014-08-26,2397.72,"0000126613",2014-07-19,"0000124928",2014-07-21
"173640039067","000008178154","0254626",2014-07-19,1784.46,"Paid",2014-09-17,1784.46,"0000127205",2014-07-19,"0000124928",2014-07-22
"173640039068","000008178155","0254626",2014-07-20,2808.35,"Paid",2014-10-31,2808.35,"0000126613",2014-07-20,"0000125235",2014-07-30
"173640039069","000008178156","0249887",2014-07-20,2747.27,"Paid",2014-08-15,2747.27,"0000126692",2014-07-20,"0000125235",2014-07-23
"173640039070","000008178157","0262263",2014-07-19,1426.94,"Paid",2015-10-29,1426.94,"0000125640",2014-07-19,"0000125235",2014-07-23
"173640039071","000008178158","0240185",2014-07-20,7780.19,"Paid",2014-08-17,7780.19,"0000125435",2014-07-20,"0000124928",2014-07-22
"173640039072","000008178159","0234498",2014-07-15,1418.48,"Paid",2014-10-19,1418.48,"0000127561",2014-07-15,"0000125235",2014-07-20
"173640039073","000008178160","0251681",2014-07-23,3586.75,"Paid",2014-11-14,3586.75,"0000126677",2014-07-23,"0000125235",2014-07-30
"173640039074","000008178161","0248111",2014-07-22,4416.32,"Paid",2014-09-22,4416.32,"0000125548",2014-07-22,"0000124928",2014-07-23
"173640039075","000008178162","0256850",2014-07-30,2972.06,"Paid",2014-10-26,2972.06,"0000125493",2014-07-30,"0000124928",2014-08-06
"173640039076","000008178163","0235389",2014-07-16,2455.32,"Paid",2014-08-17,2455.32,"0000126677",2014-07-16,"0000125235",2014-07-20
"173640039077","000008178164","0245856",2014-07-13,6399.52,"Paid",2015-02-08,6399.52,"0000125548",2014-07-13,"0000124928",2014-07-16
"173640039078","000008178165","0237813",2014-07-19,9329.81,"Paid",2014-10-06,9329.81,"0000127561",2014-07-19,"0000125235",2014-07-23
"173640039079","000008178166","0237804",2014-07-20,2897.83,"Paid",2014-07-27,0,"0000126932",2014-07-20,"0000124928",2014-07-22
"173640039080","000008178167","0236521",2014-07-29,1420.4,"Paid",2014-12-04,1420.4,"0000125170",2014-07-29,"0000124928",2014-08-03
"173640039081","000008178168","0264134",2014-07-15,2440.9,"Paid",2014-07-22,0,"0000126613",2014-07-15,"0000124928",2014-07-19
"173640039082","000008178169","0254228",2014-07-16,379.95,"Paid",2014-08-19,379.95,"0000127662",2014-07-16,"0000124928",2014-07-19
"173640039083","000008178170","0240692",2014-07-19,26096.61,"Paid",2014-08-23,26096.61,"0000127662",2014-07-19,"0000124928",2014-07-21
"173640039084","000008178171","0234951",2014-07-22,28463.52,"Paid",2014-09-01,28463.52,"0000126613",2014-07-22,"0000124928",2014-07-28
"173640039085","000008178172","0262656",2014-07-21,27087.89,"Paid",2014-08-05,27087.89,"0000125935",2014-07-21,"0000124928",2014-07-28
"173640039086","000008178173","0259011",2014-07-27,20609.91,"Paid",2014-08-26,20609.91,"0000125913",2014-07-27,"0000125235",2014-08-05
"173640039087","000008178174","0250326",2014-07-29,20937.92,"Paid",2014-09-12,20937.92,"0000126613",2014-07-29,"0000124928",2014-07-30
"173640039088","000008178175","0263451",2014-07-21,25547.08,"Paid",2015-01-12,25547.08,"0000125935",2014-07-21,"0000125235",2014-07-22
"173640039089","000008178176","0238844",2014-07-20,4776.47,"Paid",2014-08-18,4776.47,"0000126692",2014-07-20,"0000125235",2014-07-23
"173640039090","000008178177","0257003",2014-07-16,7330.83,"Paid",2014-07-22,7330.83,"0000127662",2014-07-16,"0000124928",2014-07-20
"173640039091","000008178178","0250396",2014-07-22,3210.42,"Paid",2014-08-06,3210.42,"0000127205",2014-07-22,"0000124928",2014-07-29
"173640039092","000008178179","0238745",2014-07-20,2636.96,"Paid",2014-08-14,2636.96,"0000127205",2014-07-20,"0000125235",2014-07-22
"173640039093","000008178180","0245534",2014-07-23,1469.27,"Paid",2014-08-18,1469.27,"0000126677",2014-07-23,"0000125235",2014-07-26
"173640039094","000008178181","0263888",2014-07-16,1849.3,"Paid",2014-07-22,1849.3,"0000126692",2014-07-16,"0000124928",2014-07-19
"173640039095","000008178182","0248605",2014-07-21,3061.18,"Paid",2015-08-06,3061.18,"0000127662",2014-07-21,"0000124928",2014-07-27
"173640039096","000008178183","0235826",2014-07-23,28368.14,"Paid",2014-08-24,28368.14,"0000126613",2014-07-23,"0000125235",2014-07-30
"173640039097","000008178184","0250326",2014-07-27,24737.24,"Paid",2014-10-23,24737.24,"0000127205",2014-07-27,"0000124928",2014-07-29
"173640039098","000008178185","0250326",2014-07-28,32922.31,"Paid",2014-08-04,0,"0000125640",2014-07-28,"0000124928",2014-07-30
"173640039099","000008178186","0257681",2014-08-03,23521.54,"Paid",2014-09-09,23521.54,"0000126613",2014-08-03,"0000125235",2014-08-04
"173640039100","000008178187","0247755",2014-07-30,19587.72,"Paid",2014-10-03,19587.72,"0000125170",2014-07-30,"0000125235",2014-08-06
"173640039101","000008178188","0262075",2014-07-23,19784.76,"Paid",2014-09-05,19784.76,"0000126932",2014-07-23,"0000124928",2014-07-26
"173640039102","000008178189","0247880",2014-07-27,24290.89,"Paid",2014-08-02,24290.89,"0000127199",2014-07-27,"0000124928",2014-07-28
"173640039103","000008178190","0244381",2014-07-23,21630.63,"Paid",2015-11-15,21630.63,"0000125493",2014-07-23,"0000125235",2014-07-26
"173640039104","000008178191","0251763",2014-07-30,16744.53,"Paid",2014-10-01,16744.53,"0000125913",2014-07-30,"0000124928",2014-08-03
"173640039105","000008178192","0257577",2014-07-21,14294.52,"Paid",2014-08-27,14294.52,"0000127199",2014-07-21,"0000125235",2014-07-27
"173640039106","000008178193","0240608",2014-07-27,16402.31,"Paid",2014-10-09,16402.31,"0000125913",2014-07-27,"0000125235",2014-07-29
"173640039107","000008178194","0253528",2014-07-20,13774.56,"Paid",2014-08-30,13774.56,"0000125548",2014-07-20,"0000124928",2014-07-22
"173640039108","000008178195","0260585",2014-07-22,17555.25,"Paid",2014-09-21,17555.25,"0000125913",2014-07-22,"0000125235",2014-07-23
"173640039109","000008178196","0236143",2014-07-30,16123.75,"Paid",2014-08-28,16123.75,"0000127199",2014-07-30,"0000124928",2014-08-03
"173640039110","000008178197","0260081",2014-07-22,14543.61,"Paid",2014-08-16,14543.61,"0000125935",2014-07-22,"0000124928",2014-07-26
"173640039111","000008178198","0240184",2014-07-23,17749.85,"Paid",2014-07-30,0,"0000125913",2014-07-23,"0000124928",2014-07-26
"173640039112","000008178199","0237240",2014-07-30,11215.23,"Paid",2014-08-06,11215.23,"0000125935",2014-07-30,"0000124928",2014-08-06
"173640039113","000008178200","0237890",2014-07-28,12511.36,"Paid",2015-11-17,12511.36,"0000126932",2014-07-28,"0000124928",2014-08-05
"173640039114","000008178201","0234363",2014-08-05,12964.71,"Paid",2014-09-14,12964.71,"0000126677",2014-08-05,"0000125235",2014-08-06
"173640039115","000008178202","0251517",2014-07-23,16232.26,"Paid",2014-08-28,16232.26,"0000125548",2014-07-23,"0000125235",2014-07-26
"173640039116","000008178203","0254289",2014-07-27,10334.48,"Paid",2014-09-25,10334.48,"0000125435",2014-07-27,"0000124928",2014-07-28
"173640039117","000008178204","0255268",2014-07-26,9997.55,"Paid",2014-08-29,9997.55,"0000125913",2014-07-26,"0000125235",2014-07-30
"173640039118","000008178205","0248830",2014-07-21,9050.56,"Paid",2014-08-26,9050.56,"0000125913",2014-07-21,"0000125235",2014-07-23
"173640039119","000008178206","0250325",2014-07-30,11412.71,"Paid",2014-08-06,0,"0000125435",2014-07-30,"0000124928",2014-08-03
"173640039120","000008178207","0247554",2014-08-06,8986.24,"Paid",2015-02-27,8986.24,"0000125493",2014-08-06,"0000125235",2014-08-09
"173640039121","000008178208","0237127",2014-07-29,6450.94,"Paid",2014-09-10,6450.94,"0000126677",2014-07-29,"0000124928",2014-08-06
"173640039122","000008178209","0247756",2014-07-23,9353.8,"Paid",2014-08-23,9353.8,"0000127561",2014-07-23,"0000125235",2014-07-26
"173640039123","000008178210","0245544",2014-07-22,5445.75,"Paid",2014-08-16,5445.75,"0000127205",2014-07-22,"0000125235",2014-07-29
"173640039124","000008178211","0245208",2014-07-23,3587.55,"Paid",2014-07-24,3587.55,"0000125435",2014-07-23,"0000124928",2014-07-27
"173640039125","000008178212","0235277",2014-08-04,8561.32,"Paid",2014-08-30,8561.32,"0000125935",2014-08-04,"0000125235",2014-08-06
"173640039126","000008178213","0257889",2014-07-30,4210.63,"Paid",2015-03-04,4210.63,"0000127561",2014-07-30,"0000125235",2014-08-02
"173640039127","000008178214","0257746",2014-07-30,4626.26,"Paid",2014-08-03,4626.26,"0000125913",2014-07-30,"0000125235",2014-08-02
"173640039128","000008178215","0255320",2014-08-04,1695.26,"Paid",2014-09-25,1695.26,"0000125913",2014-08-04,"0000124928",2014-08-10
"173640039129","000008178216","0234876",2014-07-28,4032.18,"Paid",2014-08-21,4032.18,"0000126677",2014-07-28,"0000124928",2014-08-05
"173640039130","000008178217","0248199",2014-07-23,4904.65,"Paid",2014-09-25,4904.65,"0000127205",2014-07-23,"0000124928",2014-07-28
"173640039131","000008178218","0244159",2014-07-22,4057.68,"Paid",2014-08-27,4057.68,"0000127205",2014-07-22,"0000125235",2014-07-23
"173640039132","000008178219","0248008",2014-07-30,3701.83,"Paid",2014-08-21,3701.83,"0000127205",2014-07-30,"0000125235",2014-08-02
"173640039133","000008178220","0252927",2014-07-22,4240.25,"Paid",2014-07-29,0,"0000125548",2014-07-22,"0000125235",2014-07-30
"173640039134","000008178221","0260851",2014-07-26,1302.12,"Paid",2014-08-13,1302.12,"0000127199",2014-07-26,"0000124928",2014-07-30
"173640039135","000008178222","0247363",2014-07-22,4098.4,"Paid",2014-09-03,4098.4,"0000126613",2014-07-22,"0000125235",2014-07-26
"173640039136","000008178223","0245696",2014-07-26,4604.08,"Paid",2014-08-01,4604.08,"0000126692",2014-07-26,"0000125235",2014-07-29
"173640039137","000008178224","0260645",2014-07-23,1886.76,"Paid",2014-09-03,1886.76,"0000126613",2014-07-23,"0000125235",2014-07-27
"173640039138","000008178225","0257548",2014-07-27,1421.69,"Paid",2014-09-06,1421.69,"0000125640",2014-07-27,"0000125235",2014-07-30
"173640039139","000008178226","0244513",2014-07-23,3891.95,"Paid",2014-09-01,3891.95,"0000125493",2014-07-23,"0000125235",2014-07-27
"173640039140","000008178227","0249860",2014-07-23,1443.32,"Paid",2014-09-02,1443.32,"0000126932",2014-07-23,"0000124928",2014-07-26
"173640039141","000008178228","0240888",2014-08-03,432.06,"Paid",2014-10-10,432.06,"0000125935",2014-08-03,"0000124928",2014-08-06
"173640039142","000008178229","0261015",2014-08-03,831.98,"Paid",2014-10-14,831.98,"0000126613",2014-08-03,"0000124928",2014-08-04
"173640039143","000008178230","0244710",2014-07-29,1386.32,"Paid",2014-10-08,1386.32,"0000126613",2014-07-29,"0000125235",2014-08-06
"173640039144","000008178231","0249539",2014-07-21,1403.1,"Paid",2014-07-28,0,"0000126613",2014-07-21,"0000124928",2014-07-22
"173640039145","000008178232","0256063",2014-08-02,3839.22,"Paid",2014-09-14,3839.22,"0000126613",2014-08-02,"0000124928",2014-08-05
"173640039146","000008178233","0244606",2014-07-20,20686.71,"Paid",2014-08-29,20686.71,"0000125640",2014-07-20,"0000125235",2014-07-22
"173640039147","000008178234","0245886",2014-08-04,19971.52,"Paid",2015-07-04,19971.52,"0000125170",2014-08-04,"0000124928",2014-08-12
"173640039148","000008178235","0247964",2014-07-22,19273.06,"Paid",2015-10-09,19273.06,"0000125640",2014-07-22,"0000124928",2014-07-28
"173640039149","000008178236","0242773",2014-07-21,15881.32,"Paid",2014-10-12,15881.32,"0000127205",2014-07-21,"0000124928",2014-07-29
"173640039150","000008178237","0261876",2014-07-22,20641.43,"Paid",2014-08-24,20641.43,"0000125435",2014-07-22,"0000124928",2014-07-29
"173640039151","000008178238","0258488",2014-07-28,14901.01,"Paid",2014-08-26,14901.01,"0000125935",2014-07-28,"0000125235",2014-07-29
"173640039152","000008178239","0237375",2014-07-23,16415.64,"Paid",2014-08-23,16415.64,"0000125935",2014-07-23,"0000125235",2014-07-28
"173640039153","000008178240","0249550",2014-07-19,11099.77,"Paid",2014-07-27,11099.77,"0000125435",2014-07-19,"0000124928",2014-07-22
"173640039154","000008178241","0258395",2014-07-19,19552.58,"Paid",2014-08-08,19552.58,"0000125935",2014-07-19,"0000124928",2014-07-20
"173640039155","000008178242","0245940",2014-07-27,8271.73,"Paid",2014-08-12,8271.73,"0000125170",2014-07-27,"0000125235",2014-07-29
"173640039156","000008178243","0239342",2014-07-29,6688.5,"Paid",2014-10-25,6688.5,"0000125548",2014-07-29,"0000125235",2014-07-30
"173640039157","000008178244","0247200",2014-07-26,7314.13,"Paid",2014-08-11,7314.13,"0000125170",2014-07-26,"0000125235",2014-07-27
"173640039158","000008178245","0244762",2014-07-22,7581.57,"Paid",2014-11-15,7581.57,"0000125493",2014-07-22,"0000125235",2014-07-23
"173640039159","000008178246","0249281",2014-08-02,2230.28,"Paid",2015-09-03,2230.28,"0000125913",2014-08-02,"0000125235",2014-08-03
"173640039160","000008178247","0242208",2014-07-29,4675.54,"Paid",2014-09-06,4675.54,"0000126932",2014-07-29,"0000125235",2014-08-05
"173640039161","000008178248","0260108",2014-07-19,4331.9,"Paid",2014-10-06,4331.9,"0000126677",2014-07-19,"0000125235",2014-07-20
"173640039162","000008178249","0261085",2014-07-30,4871.25,"Paid",2014-08-17,4871.25,"0000125913",2014-07-30,"0000124928",2014-08-03
"173640039163","000008178250","0248402",2014-07-23,3150.4,"Paid",2014-08-28,3150.4,"0000125935",2014-07-23,"0000125235",2014-07-28
"173640039164","000008178251","0244499",2014-08-06,2759.31,"Outstanding",1910-01-01,0,"0000126613",2014-08-06,"0000124928",2014-08-10
"173640039165","000008178252","0247998",2014-07-28,4552.87,"Paid",2014-09-27,4552.87,"0000125548",2014-07-28,"0000124928",2014-07-29
"173640039166","000008178253","0247432",2014-07-28,3180.98,"Paid",2014-09-04,3180.98,"0000126692",2014-07-28,"0000124928",2014-08-06
"173640039167","000008178254","0248111",2014-07-20,3998.41,"Paid",2015-08-17,3998.41,"0000126692",2014-07-20,"0000124928",2014-07-29
"173640039168","000008178255","0237194",2014-07-26,2818.37,"Paid",2014-09-02,2818.37,"0000127199",2014-07-26,"0000124928",2014-07-29
"173640039169","000008178256","0263995",2014-07-21,1383.78,"Paid",2014-09-04,1383.78,"0000126677",2014-07-21,"0000125235",2014-07-28
"173640039170","000008178257","0259637",2014-07-20,25474.52,"Paid",2014-09-29,25474.52,"0000126692",2014-07-20,"0000125235",2014-07-22
"173640039171","000008178258","0257567",2014-07-26,18729.15,"Paid",2014-08-14,18729.15,"0000126692",2014-07-26,"0000125235",2014-07-29
"173640039172","000008178259","0237606",2014-07-20,17761.14,"Paid",2014-07-24,17761.14,"0000127199",2014-07-20,"0000124928",2014-07-23
"173640039173","000008178260","0258217",2014-07-23,2964.15,"Paid",2014-07-30,0,"0000125935",2014-07-23,"0000124928",2014-07-26
"173640039174","000008178261","0259834",2014-08-03,5140.75,"Paid",2014-10-04,5140.75,"0000126613",2014-08-03,"0000124928",2014-08-11
"173640039175","000008178262","0256454",2014-07-30,12520.12,"Paid",2014-09-08,12520.12,"0000127199",2014-07-30,"0000124928",2014-08-02
"173640039176","000008178263","0249853",2014-07-21,9437.8,"Paid",2015-08-23,9437.8,"0000125935",2014-07-21,"0000125235",2014-07-23
"173640039177","000008178264","0246324",2014-07-29,18201.57,"Paid",2014-08-05,0,"0000127205",2014-07-29,"0000125235",2014-08-05
